Time,H2O_ppm,Relative_Uncertainty,W
0.00302,48.33594,0.05,0.013575634
0.003021,48.33594,0.05,0.013575634
0.003022,38.8698,0.05,0.013575634
0.003023,67.3025,0.05,0.013575634
0.003024,38.8698,0.05,0.013575634
0.003025,43.60209,0.05,0.013575634
0.003026,15.21625,0.05,0.013575634
0.003027,43.60209,0.05,0.013575634
0.003028,34.13132,0.05,0.013575634
0.003029,19.94074,0.05,0.013575634
0.00303,29.40215,0.05,0.013575634
0.003031,29.40215,0.05,0.013575634
0.003032,53.07911,0.05,0.013575634
0.003033,57.81608,0.05,0.013575634
0.003034,57.81608,0.05,0.013575634
0.003035,29.40215,0.05,0.013575634
0.003036,53.07911,0.05,0.013575634
0.003037,48.33594,0.05,0.013575634
0.003038,34.13132,0.05,0.013575634
0.003039,43.60209,0.05,0.013575634
0.00304,43.60209,0.05,0.013575634
0.003041,38.8698,0.05,0.013575634
0.003042,43.60209,0.05,0.013575634
0.003043,43.60209,0.05,0.013575634
0.003044,29.40215,0.05,0.013575634
0.003045,62.55462,0.05,0.013575634
0.003046,43.60209,0.05,0.013575634
0.003047,24.67454,0.05,0.013575634
0.003048,43.60209,0.05,0.013575634
0.003049,57.81608,0.05,0.013575634
0.00305,34.13132,0.05,0.013575634
0.003051,34.13132,0.05,0.013575634
0.003052,53.07911,0.05,0.013575634
0.003053,53.07911,0.05,0.013575634
0.003054,38.8698,0.05,0.013575634
0.003055,53.07911,0.05,0.013575634
0.003056,62.55462,0.05,0.013575634
0.003057,34.13132,0.05,0.013575634
0.003058,34.13132,0.05,0.013575634
0.003059,34.13132,0.05,0.013575634
0.00306,62.55462,0.05,0.013575634
0.003061,38.8698,0.05,0.013575634
0.003062,29.40215,0.05,0.013575634
0.003063,43.60209,0.05,0.013575634
0.003064,48.33594,0.05,0.013575634
0.003065,48.33594,0.05,0.013575634
0.003066,57.81608,0.05,0.013575634
0.003067,38.8698,0.05,0.013575634
0.003068,43.60209,0.05,0.013575634
0.003069,67.3025,0.05,0.013575634
0.00307,57.81608,0.05,0.013575634
0.003071,43.60209,0.05,0.013575634
0.003072,29.40215,0.05,0.013575634
0.003073,53.07911,0.05,0.013575634
0.003074,57.81608,0.05,0.013575634
0.003075,48.33594,0.05,0.013575634
0.003076,34.13132,0.05,0.013575634
0.003077,34.13132,0.05,0.013575634
0.003078,38.8698,0.05,0.013575634
0.003079,48.33594,0.05,0.013575634
0.00308,57.81608,0.05,0.013575634
0.003081,38.8698,0.05,0.013575634
0.003082,72.04417,0.05,0.013575634
0.003083,57.81608,0.05,0.013575634
0.003084,19.94074,0.05,0.013575634
0.003085,53.07911,0.05,0.013575634
0.003086,62.55462,0.05,0.013575634
0.003087,43.60209,0.05,0.013575634
0.003088,67.3025,0.05,0.013575634
0.003089,29.40215,0.05,0.013575634
0.00309,62.55462,0.05,0.013575634
0.003091,34.13132,0.05,0.013575634
0.003092,57.81608,0.05,0.013575634
0.003093,38.8698,0.05,0.013575634
0.003094,57.81608,0.05,0.013575634
0.003095,62.55462,0.05,0.013575634
0.003096,53.07911,0.05,0.013575634
0.003097,62.55462,0.05,0.013575634
0.003098,53.07911,0.05,0.013575634
0.003099,57.81608,0.05,0.013575634
0.0031,57.81608,0.05,0.013575634
0.003101,72.04417,0.05,0.013575634
0.003102,48.33594,0.05,0.013575634
0.003103,86.28636,0.05,0.013575634
0.003104,48.33594,0.05,0.013575634
0.003105,48.33594,0.05,0.013575634
0.003106,67.3025,0.05,0.013575634
0.003107,24.67454,0.05,0.013575634
0.003108,67.3025,0.05,0.013575634
0.003109,62.55462,0.05,0.013575634
0.00311,62.55462,0.05,0.013575634
0.003111,72.04417,0.05,0.013575634
0.003112,76.7874,0.05,0.013575634
0.003113,62.55462,0.05,0.013575634
0.003114,72.04417,0.05,0.013575634
0.003115,53.07911,0.05,0.013575634
0.003116,76.7874,0.05,0.013575634
0.003117,43.60209,0.05,0.013575634
0.003118,81.53999,0.05,0.013575634
0.003119,72.04417,0.05,0.013575634
0.00312,15.21625,0.05,0.013575634
0.003121,67.3025,0.05,0.013575634
0.003122,57.81608,0.05,0.013575634
0.003123,72.04417,0.05,0.013575634
0.003124,38.8698,0.05,0.013575634
0.003125,34.13132,0.05,0.013575634
0.003126,62.55462,0.05,0.013575634
0.003127,67.3025,0.05,0.013575634
0.003128,62.55462,0.05,0.013575634
0.003129,72.04417,0.05,0.013575634
0.00313,43.60209,0.05,0.013575634
0.003131,48.33594,0.05,0.013575634
0.003132,57.81608,0.05,0.013575634
0.003133,34.13132,0.05,0.013575634
0.003134,76.7874,0.05,0.013575634
0.003135,53.07911,0.05,0.013575634
0.003136,43.60209,0.05,0.013575634
0.003137,48.33594,0.05,0.013575634
0.003138,72.04417,0.05,0.013575634
0.003139,81.53999,0.05,0.013575634
0.00314,57.81608,0.05,0.013575634
0.003141,72.04417,0.05,0.013575634
0.003142,72.04417,0.05,0.013575634
0.003143,62.55462,0.05,0.013575634
0.003144,62.55462,0.05,0.013575634
0.003145,72.04417,0.05,0.013575634
0.003146,76.7874,0.05,0.013575634
0.003147,67.3025,0.05,0.013575634
0.003148,53.07911,0.05,0.013575634
0.003149,62.55462,0.05,0.013575634
0.00315,76.7874,0.05,0.013575634
0.003151,76.7874,0.05,0.013575634
0.003152,53.07911,0.05,0.013575634
0.003153,72.04417,0.05,0.013575634
0.003154,67.3025,0.05,0.013575634
0.003155,81.53999,0.05,0.013575634
0.003156,57.81608,0.05,0.013575634
0.003157,100.5427,0.05,0.013575634
0.003158,81.53999,0.05,0.013575634
0.003159,86.28636,0.05,0.013575634
0.00316,43.60209,0.05,0.013575634
0.003161,67.3025,0.05,0.013575634
0.003162,91.03431,0.05,0.013575634
0.003163,62.55462,0.05,0.013575634
0.003164,67.3025,0.05,0.013575634
0.003165,53.07911,0.05,0.013575634
0.003166,38.8698,0.05,0.013575634
0.003167,67.3025,0.05,0.013575634
0.003168,62.55462,0.05,0.013575634
0.003169,57.81608,0.05,0.013575634
0.00317,62.55462,0.05,0.013575634
0.003171,57.81608,0.05,0.013575634
0.003172,53.07911,0.05,0.013575634
0.003173,76.7874,0.05,0.013575634
0.003174,72.04417,0.05,0.013575634
0.003175,62.55462,0.05,0.013575634
0.003176,105.3032,0.05,0.013575634
0.003177,91.03431,0.05,0.013575634
0.003178,91.03431,0.05,0.013575634
0.003179,86.28636,0.05,0.013575634
0.00318,57.81608,0.05,0.013575634
0.003181,100.5427,0.05,0.013575634
0.003182,62.55462,0.05,0.013575634
0.003183,110.0574,0.05,0.013575634
0.003184,76.7874,0.05,0.013575634
0.003185,62.55462,0.05,0.013575634
0.003186,57.81608,0.05,0.013575634
0.003187,72.04417,0.05,0.013575634
0.003188,100.5427,0.05,0.013575634
0.003189,76.7874,0.05,0.013575634
0.00319,100.5427,0.05,0.013575634
0.003191,67.3025,0.05,0.013575634
0.003192,72.04417,0.05,0.013575634
0.003193,76.7874,0.05,0.013575634
0.003194,72.04417,0.05,0.013575634
0.003195,81.53999,0.05,0.013575634
0.003196,81.53999,0.05,0.013575634
0.003197,91.03431,0.05,0.013575634
0.003198,76.7874,0.05,0.013575634
0.003199,72.04417,0.05,0.013575634
0.0032,67.3025,0.05,0.013575634
0.003201,76.7874,0.05,0.013575634
0.003202,105.3032,0.05,0.013575634
0.003203,72.04417,0.05,0.013575634
0.003204,72.04417,0.05,0.013575634
0.003205,76.7874,0.05,0.013575634
0.003206,67.3025,0.05,0.013575634
0.003207,91.03431,0.05,0.013575634
0.003208,67.3025,0.05,0.013575634
0.003209,100.5427,0.05,0.013575634
0.00321,81.53999,0.05,0.013575634
0.003211,91.03431,0.05,0.013575634
0.003212,81.53999,0.05,0.013575634
0.003213,81.53999,0.05,0.013575634
0.003214,81.53999,0.05,0.013575634
0.003215,72.04417,0.05,0.013575634
0.003216,72.04417,0.05,0.013575634
0.003217,67.3025,0.05,0.013575634
0.003218,76.7874,0.05,0.013575634
0.003219,110.0574,0.05,0.013575634
0.00322,86.28636,0.05,0.013575634
0.003221,95.79161,0.05,0.013575634
0.003222,76.7874,0.05,0.013575634
0.003223,81.53999,0.05,0.013575634
0.003224,105.3032,0.05,0.013575634
0.003225,95.79161,0.05,0.013575634
0.003226,81.53999,0.05,0.013575634
0.003227,72.04417,0.05,0.013575634
0.003228,81.53999,0.05,0.013575634
0.003229,119.5784,0.05,0.013575634
0.00323,95.79161,0.05,0.013575634
0.003231,91.03431,0.05,0.013575634
0.003232,91.03431,0.05,0.013575634
0.003233,72.04417,0.05,0.013575634
0.003234,105.3032,0.05,0.013575634
0.003235,110.0574,0.05,0.013575634
0.003236,110.0574,0.05,0.013575634
0.003237,100.5427,0.05,0.013575634
0.003238,95.79161,0.05,0.013575634
0.003239,76.7874,0.05,0.013575634
0.00324,100.5427,0.05,0.013575634
0.003241,72.04417,0.05,0.013575634
0.003242,95.79161,0.05,0.013575634
0.003243,100.5427,0.05,0.013575634
0.003244,91.03431,0.05,0.013575634
0.003245,105.3032,0.05,0.013575634
0.003246,91.03431,0.05,0.013575634
0.003247,100.5427,0.05,0.013575634
0.003248,114.8132,0.05,0.013575634
0.003249,91.03431,0.05,0.013575634
0.00325,119.5784,0.05,0.013575634
0.003251,110.0574,0.05,0.013575634
0.003252,76.7874,0.05,0.013575634
0.003253,114.8132,0.05,0.013575634
0.003254,100.5427,0.05,0.013575634
0.003255,114.8132,0.05,0.013575634
0.003256,105.3032,0.05,0.013575634
0.003257,114.8132,0.05,0.013575634
0.003258,129.0979,0.05,0.013575634
0.003259,100.5427,0.05,0.013575634
0.00326,114.8132,0.05,0.013575634
0.003261,105.3032,0.05,0.013575634
0.003262,91.03431,0.05,0.013575634
0.003263,114.8132,0.05,0.013575634
0.003264,129.0979,0.05,0.013575634
0.003265,114.8132,0.05,0.013575634
0.003266,100.5427,0.05,0.013575634
0.003267,86.28636,0.05,0.013575634
0.003268,133.8678,0.05,0.013575634
0.003269,114.8132,0.05,0.013575634
0.00327,91.03431,0.05,0.013575634
0.003271,110.0574,0.05,0.013575634
0.003272,91.03431,0.05,0.013575634
0.003273,114.8132,0.05,0.013575634
0.003274,105.3032,0.05,0.013575634
0.003275,114.8132,0.05,0.013575634
0.003276,95.79161,0.05,0.013575634
0.003277,95.79161,0.05,0.013575634
0.003278,124.3374,0.05,0.013575634
0.003279,148.1715,0.05,0.013575634
0.00328,119.5784,0.05,0.013575634
0.003281,105.3032,0.05,0.013575634
0.003282,105.3032,0.05,0.013575634
0.003283,86.28636,0.05,0.013575634
0.003284,100.5427,0.05,0.013575634
0.003285,110.0574,0.05,0.013575634
0.003286,100.5427,0.05,0.013575634
0.003287,114.8132,0.05,0.013575634
0.003288,133.8678,0.05,0.013575634
0.003289,110.0574,0.05,0.013575634
0.00329,133.8678,0.05,0.013575634
0.003291,110.0574,0.05,0.013575634
0.003292,105.3032,0.05,0.013575634
0.003293,110.0574,0.05,0.013575634
0.003294,124.3374,0.05,0.013575634
0.003295,124.3374,0.05,0.013575634
0.003296,124.3374,0.05,0.013575634
0.003297,105.3032,0.05,0.013575634
0.003298,119.5784,0.05,0.013575634
0.003299,114.8132,0.05,0.013575634
0.0033,119.5784,0.05,0.013575634
0.003301,129.0979,0.05,0.013575634
0.003302,91.03431,0.05,0.013575634
0.003303,114.8132,0.05,0.013575634
0.003304,110.0574,0.05,0.013575634
0.003305,129.0979,0.05,0.013575634
0.003306,124.3374,0.05,0.013575634
0.003307,124.3374,0.05,0.013575634
0.003308,110.0574,0.05,0.013575634
0.003309,114.8132,0.05,0.013575634
0.00331,119.5784,0.05,0.013575634
0.003311,105.3032,0.05,0.013575634
0.003312,119.5784,0.05,0.013575634
0.003313,114.8132,0.05,0.013575634
0.003314,152.94,0.05,0.013575634
0.003315,124.3374,0.05,0.013575634
0.003316,129.0979,0.05,0.013575634
0.003317,133.8678,0.05,0.013575634
0.003318,110.0574,0.05,0.013575634
0.003319,152.94,0.05,0.013575634
0.00332,129.0979,0.05,0.013575634
0.003321,133.8678,0.05,0.013575634
0.003322,143.3968,0.05,0.013575634
0.003323,110.0574,0.05,0.013575634
0.003324,129.0979,0.05,0.013575634
0.003325,152.94,0.05,0.013575634
0.003326,133.8678,0.05,0.013575634
0.003327,157.71,0.05,0.013575634
0.003328,133.8678,0.05,0.013575634
0.003329,138.6316,0.05,0.013575634
0.00333,148.1715,0.05,0.013575634
0.003331,129.0979,0.05,0.013575634
0.003332,124.3374,0.05,0.013575634
0.003333,133.8678,0.05,0.013575634
0.003334,110.0574,0.05,0.013575634
0.003335,148.1715,0.05,0.013575634
0.003336,143.3968,0.05,0.013575634
0.003337,124.3374,0.05,0.013575634
0.003338,133.8678,0.05,0.013575634
0.003339,138.6316,0.05,0.013575634
0.00334,148.1715,0.05,0.013575634
0.003341,152.94,0.05,0.013575634
0.003342,129.0979,0.05,0.013575634
0.003343,167.2627,0.05,0.013575634
0.003344,129.0979,0.05,0.013575634
0.003345,162.4895,0.05,0.013575634
0.003346,129.0979,0.05,0.013575634
0.003347,148.1715,0.05,0.013575634
0.003348,143.3968,0.05,0.013575634
0.003349,157.71,0.05,0.013575634
0.00335,152.94,0.05,0.013575634
0.003351,129.0979,0.05,0.013575634
0.003352,152.94,0.05,0.013575634
0.003353,148.1715,0.05,0.013575634
0.003354,129.0979,0.05,0.013575634
0.003355,148.1715,0.05,0.013575634
0.003356,133.8678,0.05,0.013575634
0.003357,152.94,0.05,0.013575634
0.003358,152.94,0.05,0.013575634
0.003359,143.3968,0.05,0.013575634
0.00336,152.94,0.05,0.013575634
0.003361,157.71,0.05,0.013575634
0.003362,162.4895,0.05,0.013575634
0.003363,152.94,0.05,0.013575634
0.003364,157.71,0.05,0.013575634
0.003365,152.94,0.05,0.013575634
0.003366,157.71,0.05,0.013575634
0.003367,157.71,0.05,0.013575634
0.003368,143.3968,0.05,0.013575634
0.003369,148.1715,0.05,0.013575634
0.00337,157.71,0.05,0.013575634
0.003371,148.1715,0.05,0.013575634
0.003372,152.94,0.05,0.013575634
0.003373,167.2627,0.05,0.013575634
0.003374,172.0375,0.05,0.013575634
0.003375,176.8217,0.05,0.013575634
0.003376,148.1715,0.05,0.013575634
0.003377,152.94,0.05,0.013575634
0.003378,167.2627,0.05,0.013575634
0.003379,157.71,0.05,0.013575634
0.00338,172.0375,0.05,0.013575634
0.003381,152.94,0.05,0.013575634
0.003382,143.3968,0.05,0.013575634
0.003383,181.5997,0.05,0.013575634
0.003384,133.8678,0.05,0.013575634
0.003385,172.0375,0.05,0.013575634
0.003386,162.4895,0.05,0.013575634
0.003387,152.94,0.05,0.013575634
0.003388,176.8217,0.05,0.013575634
0.003389,167.2627,0.05,0.013575634
0.00339,157.71,0.05,0.013575634
0.003391,162.4895,0.05,0.013575634
0.003392,186.3793,0.05,0.013575634
0.003393,157.71,0.05,0.013575634
0.003394,162.4895,0.05,0.013575634
0.003395,181.5997,0.05,0.013575634
0.003396,152.94,0.05,0.013575634
0.003397,176.8217,0.05,0.013575634
0.003398,186.3793,0.05,0.013575634
0.003399,200.7433,0.05,0.013575634
0.0034,186.3793,0.05,0.013575634
0.003401,162.4895,0.05,0.013575634
0.003402,181.5997,0.05,0.013575634
0.003403,186.3793,0.05,0.013575634
0.003404,138.6316,0.05,0.013575634
0.003405,205.5292,0.05,0.013575634
0.003406,167.2627,0.05,0.013575634
0.003407,181.5997,0.05,0.013575634
0.003408,172.0375,0.05,0.013575634
0.003409,191.1683,0.05,0.013575634
0.00341,157.71,0.05,0.013575634
0.003411,186.3793,0.05,0.013575634
0.003412,167.2627,0.05,0.013575634
0.003413,181.5997,0.05,0.013575634
0.003414,176.8217,0.05,0.013575634
0.003415,181.5997,0.05,0.013575634
0.003416,200.7433,0.05,0.013575634
0.003417,172.0375,0.05,0.013575634
0.003418,157.71,0.05,0.013575634
0.003419,176.8217,0.05,0.013575634
0.00342,205.5292,0.05,0.013575634
0.003421,181.5997,0.05,0.013575634
0.003422,219.9045,0.05,0.013575634
0.003423,181.5997,0.05,0.013575634
0.003424,186.3793,0.05,0.013575634
0.003425,200.7433,0.05,0.013575634
0.003426,162.4895,0.05,0.013575634
0.003427,210.3168,0.05,0.013575634
0.003428,200.7433,0.05,0.013575634
0.003429,167.2627,0.05,0.013575634
0.00343,205.5292,0.05,0.013575634
0.003431,176.8217,0.05,0.013575634
0.003432,191.1683,0.05,0.013575634
0.003433,210.3168,0.05,0.013575634
0.003434,195.9511,0.05,0.013575634
0.003435,200.7433,0.05,0.013575634
0.003436,205.5292,0.05,0.013575634
0.003437,210.3168,0.05,0.013575634
0.003438,195.9511,0.05,0.013575634
0.003439,195.9511,0.05,0.013575634
0.00344,210.3168,0.05,0.013575634
0.003441,200.7433,0.05,0.013575634
0.003442,215.1138,0.05,0.013575634
0.003443,176.8217,0.05,0.013575634
0.003444,181.5997,0.05,0.013575634
0.003445,181.5997,0.05,0.013575634
0.003446,200.7433,0.05,0.013575634
0.003447,205.5292,0.05,0.013575634
0.003448,234.2942,0.05,0.013575634
0.003449,200.7433,0.05,0.013575634
0.00345,200.7433,0.05,0.013575634
0.003451,205.5292,0.05,0.013575634
0.003452,210.3168,0.05,0.013575634
0.003453,210.3168,0.05,0.013575634
0.003454,191.1683,0.05,0.013575634
0.003455,224.6969,0.05,0.013575634
0.003456,200.7433,0.05,0.013575634
0.003457,200.7433,0.05,0.013575634
0.003458,210.3168,0.05,0.013575634
0.003459,195.9511,0.05,0.013575634
0.00346,205.5292,0.05,0.013575634
0.003461,210.3168,0.05,0.013575634
0.003462,229.4987,0.05,0.013575634
0.003463,186.3793,0.05,0.013575634
0.003464,205.5292,0.05,0.013575634
0.003465,181.5997,0.05,0.013575634
0.003466,200.7433,0.05,0.013575634
0.003467,229.4987,0.05,0.013575634
0.003468,191.1683,0.05,0.013575634
0.003469,205.5292,0.05,0.013575634
0.00347,224.6969,0.05,0.013575634
0.003471,219.9045,0.05,0.013575634
0.003472,219.9045,0.05,0.013575634
0.003473,205.5292,0.05,0.013575634
0.003474,229.4987,0.05,0.013575634
0.003475,224.6969,0.05,0.013575634
0.003476,229.4987,0.05,0.013575634
0.003477,248.6983,0.05,0.013575634
0.003478,195.9511,0.05,0.013575634
0.003479,243.898,0.05,0.013575634
0.00348,224.6969,0.05,0.013575634
0.003481,219.9045,0.05,0.013575634
0.003482,239.0914,0.05,0.013575634
0.003483,219.9045,0.05,0.013575634
0.003484,243.898,0.05,0.013575634
0.003485,224.6969,0.05,0.013575634
0.003486,229.4987,0.05,0.013575634
0.003487,229.4987,0.05,0.013575634
0.003488,234.2942,0.05,0.013575634
0.003489,205.5292,0.05,0.013575634
0.00349,234.2942,0.05,0.013575634
0.003491,239.0914,0.05,0.013575634
0.003492,210.3168,0.05,0.013575634
0.003493,258.3118,0.05,0.013575634
0.003494,243.898,0.05,0.013575634
0.003495,229.4987,0.05,0.013575634
0.003496,229.4987,0.05,0.013575634
0.003497,239.0914,0.05,0.013575634
0.003498,239.0914,0.05,0.013575634
0.003499,234.2942,0.05,0.013575634
0.0035,205.5292,0.05,0.013575634
0.003501,224.6969,0.05,0.013575634
0.003502,243.898,0.05,0.013575634
0.003503,243.898,0.05,0.013575634
0.003504,219.9045,0.05,0.013575634
0.003505,234.2942,0.05,0.013575634
0.003506,224.6969,0.05,0.013575634
0.003507,243.898,0.05,0.013575634
0.003508,239.0914,0.05,0.013575634
0.003509,253.5003,0.05,0.013575634
0.00351,263.1169,0.05,0.013575634
0.003511,243.898,0.05,0.013575634
0.003512,234.2942,0.05,0.013575634
0.003513,248.6983,0.05,0.013575634
0.003514,239.0914,0.05,0.013575634
0.003515,282.3696,0.05,0.013575634
0.003516,243.898,0.05,0.013575634
0.003517,248.6983,0.05,0.013575634
0.003518,272.74,0.05,0.013575634
0.003519,248.6983,0.05,0.013575634
0.00352,253.5003,0.05,0.013575634
0.003521,277.55,0.05,0.013575634
0.003522,224.6969,0.05,0.013575634
0.003523,272.74,0.05,0.013575634
0.003524,272.74,0.05,0.013575634
0.003525,248.6983,0.05,0.013575634
0.003526,243.898,0.05,0.013575634
0.003527,263.1169,0.05,0.013575634
0.003528,272.74,0.05,0.013575634
0.003529,239.0914,0.05,0.013575634
0.00353,272.74,0.05,0.013575634
0.003531,263.1169,0.05,0.013575634
0.003532,272.74,0.05,0.013575634
0.003533,248.6983,0.05,0.013575634
0.003534,258.3118,0.05,0.013575634
0.003535,287.1828,0.05,0.013575634
0.003536,272.74,0.05,0.013575634
0.003537,287.1828,0.05,0.013575634
0.003538,291.9977,0.05,0.013575634
0.003539,263.1169,0.05,0.013575634
0.00354,243.898,0.05,0.013575634
0.003541,277.55,0.05,0.013575634
0.003542,267.9237,0.05,0.013575634
0.003543,272.74,0.05,0.013575634
0.003544,301.6401,0.05,0.013575634
0.003545,282.3696,0.05,0.013575634
0.003546,277.55,0.05,0.013575634
0.003547,267.9237,0.05,0.013575634
0.003548,296.822,0.05,0.013575634
0.003549,258.3118,0.05,0.013575634
0.00355,282.3696,0.05,0.013575634
0.003551,253.5003,0.05,0.013575634
0.003552,258.3118,0.05,0.013575634
0.003553,272.74,0.05,0.013575634
0.003554,287.1828,0.05,0.013575634
0.003555,306.4598,0.05,0.013575634
0.003556,306.4598,0.05,0.013575634
0.003557,291.9977,0.05,0.013575634
0.003558,287.1828,0.05,0.013575634
0.003559,272.74,0.05,0.013575634
0.00356,291.9977,0.05,0.013575634
0.003561,291.9977,0.05,0.013575634
0.003562,301.6401,0.05,0.013575634
0.003563,301.6401,0.05,0.013575634
0.003564,287.1828,0.05,0.013575634
0.003565,311.2891,0.05,0.013575634
0.003566,272.74,0.05,0.013575634
0.003567,301.6401,0.05,0.013575634
0.003568,301.6401,0.05,0.013575634
0.003569,296.822,0.05,0.013575634
0.00357,287.1828,0.05,0.013575634
0.003571,301.6401,0.05,0.013575634
0.003572,316.112,0.05,0.013575634
0.003573,301.6401,0.05,0.013575634
0.003574,311.2891,0.05,0.013575634
0.003575,320.9366,0.05,0.013575634
0.003576,330.5985,0.05,0.013575634
0.003577,316.112,0.05,0.013575634
0.003578,306.4598,0.05,0.013575634
0.003579,291.9977,0.05,0.013575634
0.00358,330.5985,0.05,0.013575634
0.003581,311.2891,0.05,0.013575634
0.003582,311.2891,0.05,0.013575634
0.003583,316.112,0.05,0.013575634
0.003584,325.7707,0.05,0.013575634
0.003585,330.5985,0.05,0.013575634
0.003586,335.428,0.05,0.013575634
0.003587,316.112,0.05,0.013575634
0.003588,316.112,0.05,0.013575634
0.003589,301.6401,0.05,0.013575634
0.00359,325.7707,0.05,0.013575634
0.003591,325.7707,0.05,0.013575634
0.003592,301.6401,0.05,0.013575634
0.003593,335.428,0.05,0.013575634
0.003594,325.7707,0.05,0.013575634
0.003595,330.5985,0.05,0.013575634
0.003596,330.5985,0.05,0.013575634
0.003597,330.5985,0.05,0.013575634
0.003598,316.112,0.05,0.013575634
0.003599,330.5985,0.05,0.013575634
0.0036,320.9366,0.05,0.013575634
0.003601,282.3696,0.05,0.013575634
0.003602,340.267,0.05,0.013575634
0.003603,320.9366,0.05,0.013575634
0.003604,335.428,0.05,0.013575634
0.003605,335.428,0.05,0.013575634
0.003606,349.934,0.05,0.013575634
0.003607,340.267,0.05,0.013575634
0.003608,330.5985,0.05,0.013575634
0.003609,325.7707,0.05,0.013575634
0.00361,316.112,0.05,0.013575634
0.003611,349.934,0.05,0.013575634
0.003612,335.428,0.05,0.013575634
0.003613,325.7707,0.05,0.013575634
0.003614,311.2891,0.05,0.013575634
0.003615,335.428,0.05,0.013575634
0.003616,340.267,0.05,0.013575634
0.003617,340.267,0.05,0.013575634
0.003618,316.112,0.05,0.013575634
0.003619,359.6155,0.05,0.013575634
0.00362,349.934,0.05,0.013575634
0.003621,340.267,0.05,0.013575634
0.003622,325.7707,0.05,0.013575634
0.003623,345.0997,0.05,0.013575634
0.003624,345.0997,0.05,0.013575634
0.003625,340.267,0.05,0.013575634
0.003626,354.7779,0.05,0.013575634
0.003627,378.998,0.05,0.013575634
0.003628,359.6155,0.05,0.013575634
0.003629,364.4547,0.05,0.013575634
0.00363,335.428,0.05,0.013575634
0.003631,345.0997,0.05,0.013575634
0.003632,359.6155,0.05,0.013575634
0.003633,364.4547,0.05,0.013575634
0.003634,354.7779,0.05,0.013575634
0.003635,335.428,0.05,0.013575634
0.003636,408.113,0.05,0.013575634
0.003637,364.4547,0.05,0.013575634
0.003638,359.6155,0.05,0.013575634
0.003639,383.8438,0.05,0.013575634
0.00364,364.4547,0.05,0.013575634
0.003641,369.3035,0.05,0.013575634
0.003642,364.4547,0.05,0.013575634
0.003643,354.7779,0.05,0.013575634
0.003644,374.1459,0.05,0.013575634
0.003645,393.5481,0.05,0.013575634
0.003646,364.4547,0.05,0.013575634
0.003647,369.3035,0.05,0.013575634
0.003648,369.3035,0.05,0.013575634
0.003649,393.5481,0.05,0.013575634
0.00365,378.998,0.05,0.013575634
0.003651,359.6155,0.05,0.013575634
0.003652,398.3988,0.05,0.013575634
0.003653,383.8438,0.05,0.013575634
0.003654,383.8438,0.05,0.013575634
0.003655,378.998,0.05,0.013575634
0.003656,374.1459,0.05,0.013575634
0.003657,374.1459,0.05,0.013575634
0.003658,374.1459,0.05,0.013575634
0.003659,378.998,0.05,0.013575634
0.00366,393.5481,0.05,0.013575634
0.003661,403.2511,0.05,0.013575634
0.003662,383.8438,0.05,0.013575634
0.003663,412.9686,0.05,0.013575634
0.003664,393.5481,0.05,0.013575634
0.003665,378.998,0.05,0.013575634
0.003666,388.6911,0.05,0.013575634
0.003667,408.113,0.05,0.013575634
0.003668,417.8258,0.05,0.013575634
0.003669,408.113,0.05,0.013575634
0.00367,378.998,0.05,0.013575634
0.003671,422.6927,0.05,0.013575634
0.003672,403.2511,0.05,0.013575634
0.003673,422.6927,0.05,0.013575634
0.003674,403.2511,0.05,0.013575634
0.003675,417.8258,0.05,0.013575634
0.003676,403.2511,0.05,0.013575634
0.003677,388.6911,0.05,0.013575634
0.003678,422.6927,0.05,0.013575634
0.003679,403.2511,0.05,0.013575634
0.00368,388.6911,0.05,0.013575634
0.003681,422.6927,0.05,0.013575634
0.003682,422.6927,0.05,0.013575634
0.003683,408.113,0.05,0.013575634
0.003684,398.3988,0.05,0.013575634
0.003685,417.8258,0.05,0.013575634
0.003686,432.4154,0.05,0.013575634
0.003687,417.8258,0.05,0.013575634
0.003688,422.6927,0.05,0.013575634
0.003689,432.4154,0.05,0.013575634
0.00369,417.8258,0.05,0.013575634
0.003691,427.5532,0.05,0.013575634
0.003692,408.113,0.05,0.013575634
0.003693,456.7669,0.05,0.013575634
0.003694,432.4154,0.05,0.013575634
0.003695,432.4154,0.05,0.013575634
0.003696,437.2872,0.05,0.013575634
0.003697,422.6927,0.05,0.013575634
0.003698,437.2872,0.05,0.013575634
0.003699,466.5207,0.05,0.013575634
0.0037,442.1526,0.05,0.013575634
0.003701,451.8965,0.05,0.013575634
0.003702,432.4154,0.05,0.013575634
0.003703,422.6927,0.05,0.013575634
0.003704,432.4154,0.05,0.013575634
0.003705,451.8965,0.05,0.013575634
0.003706,437.2872,0.05,0.013575634
0.003707,432.4154,0.05,0.013575634
0.003708,471.3961,0.05,0.013575634
0.003709,456.7669,0.05,0.013575634
0.00371,461.647,0.05,0.013575634
0.003711,442.1526,0.05,0.013575634
0.003712,442.1526,0.05,0.013575634
0.003713,442.1526,0.05,0.013575634
0.003714,476.2812,0.05,0.013575634
0.003715,437.2872,0.05,0.013575634
0.003716,481.1599,0.05,0.013575634
0.003717,471.3961,0.05,0.013575634
0.003718,476.2812,0.05,0.013575634
0.003719,461.647,0.05,0.013575634
0.00372,442.1526,0.05,0.013575634
0.003721,442.1526,0.05,0.013575634
0.003722,471.3961,0.05,0.013575634
